# Point Set File Format:
# Settings are specified with #@ prefix followed by name: value
#@name: Rak1 [T0-40 σ-9to10] Zetas
#@color:#ff0000
#@skipCriticalLine: false
#@samplingInterval: 1
# Data format: real,index
0.032872122878773,36.595586211387406
0.034592227850808,20.111289739518405
0.053133986782441,19.836473610357345
0.066335547020042,16.979930619198623
0.074292183774870,7.044212234281272
0.078255692639390,14.324255715756562
0.081445762713655,17.487496757907081
0.088565200523333,31.678111989337648
0.098886680463598,7.168646499775075
0.099877821787278,22.107530767016193
0.100031232833971,19.231627763818015
0.101265803403970,23.624909771037490
0.107795577318513,29.953092845901910
0.109930643153617,38.352747513785559
0.109999736526095,11.471309431404757
0.111479903428480,32.223719769226882
0.111908896202986,22.691361366212767
0.112155402576732,18.134069612454017
0.112414227228802,28.448988173805269
0.114190017545447,10.938736527071486
0.117351996884924,29.510753054010106
0.119617872657953,16.922304014596797
0.120439858239971,26.482115537238766
0.121864881197098,13.703463656429212
0.125529972126571,14.955470389218627
0.127022764097442,29.663756477657817
0.128624445035398,18.931390865460394
0.129683556162139,8.121893666043693
0.132587867836634,14.150841872257256
0.134174890318511,13.117662949020247
0.136695433782994,23.076229959112009
0.137298247805830,12.536642157909917
0.137334823518949,36.471020881702771
0.137746240770963,9.078242161230646
0.137909493386391,33.289732809007873
0.139358090299197,3.018012179399038
0.140842740205949,34.791768133931974
0.142108232374753,22.583300312325026
0.144342236717548,21.720137407432180
0.144577895164938,26.192926349775686
0.144937710177738,14.635765193691972
0.145107927032060,32.697536515464371
0.145975128265970,18.621813857936736
0.146714463881750,5.104146192290997
0.147172463823502,12.634494843679830
0.147476051458068,24.913551371884473
0.148527040862804,16.800164494652755
0.149236997048065,27.288781253592859
0.149913167562183,20.677318540697744
0.150854851224700,27.197669318867774
0.154018530237235,28.957691599085564
0.155155026110864,25.865191518869349
0.156256772563441,33.772979865108738
0.156632885441745,39.269022406537417
0.157268057812456,36.232883098698331
0.157445764698055,32.337061816460064
0.158717184232785,31.103918484531135
0.159323237511358,24.731324095581968
0.160237641535432,23.840548029783534
0.162153497046931,15.588762623112659
