0.653278091,0.174515351,0.680945441,0.238357144
0.655617146,0.177694876,0.683925671,0.241203401
0.657978466,0.180867982,0.686931235,0.244038525
0.660362381,0.184034511,0.689962446,0.246862182
0.662769225,0.187194297,0.693019611,0.24967404
0.66519933,0.190347166,0.696103038,0.252473752
0.667653029,0.193492939,0.699213026,0.255260972
0.670130656,0.196631425,0.702349881,0.258035338
0.672632546,0.199762428,0.705513901,0.260796482
0.675159032,0.202885743,0.708705382,0.263544036
0.677710449,0.206001157,0.711924626,0.266277605
0.680287133,0.209108449,0.715171918,0.268996808
0.682889418,0.212207389,0.718447551,0.271701244
0.68551764,0.215297738,0.721751814,0.274390505
0.688172133,0.21837925,0.725084989,0.277064176
0.690853233,0.221451669,0.728447357,0.27972183
0.693561275,0.22451473,0.731839199,0.282363039
0.696296595,0.227568159,0.735260786,0.284987355
0.699059525,0.230611674,0.738712392,0.287594332
0.701850401,0.233644981,0.742194283,0.290183508
0.704669557,0.23666778,0.745706725,0.292754414
0.707517326,0.239679759,0.749249976,0.295306576
0.710394039,0.242680596,0.752824292,0.297839504
0.71330003,0.245669962,0.756429923,0.300352703
0.716235629,0.248647515,0.76006712,0.302845663
0.719201166,0.251612905,0.76373612,0.305317873
0.72219697,0.25456577,0.767437162,0.307768809
0.725223369,0.257505738,0.771170482,0.310197934
0.728280688,0.260432428,0.774936301,0.312604707
0.731369254,0.263345447,0.778734843,0.314988569
0.734489388,0.266244391,0.782566323,0.317348962
0.737641413,0.269128846,0.78643095,0.319685307
0.740825647,0.271998386,0.790328929,0.321997023
0.744042409,0.274852574,0.794260457,0.324283515
0.747292013,0.277690963,0.798225727,0.326544179
0.750574773,0.280513093,0.802224917,0.328778402
0.753890997,0.283318492,0.806258208,0.330985556
0.757240995,0.286106678,0.810325768,0.33316501
0.76062507,0.288877156,0.814427758,0.335316116
0.764043523,0.291629418,0.818564334,0.337438216
0.767496653,0.294362946,0.822735641,0.339530647
0.770984754,0.297077209,0.826941817,0.34159273
0.774508116,0.299771662,0.831182991,0.34362378
0.778067027,0.302445749,0.835459283,0.345623094
0.781661768,0.305098902,0.839770802,0.347589968
0.785292618,0.307730537,0.844117655,0.349523682
0.78895985,0.310340061,0.848499926,0.351423501
0.792663732,0.312926864,0.852917705,0.353288688
0.796404528,0.315490327,0.857371285,0.355118582
0.800182496,0.318029814,0.861860274,0.356912237
0.803997887,0.320544678,0.866384949,0.358668969
0.807850948,0.323034257,0.87094535,0.360387997
0.811741919,0.325497875,0.875541502,0.362068529
0.815671032,0.327934843,0.880173421,0.363709748
0.819638515,0.330344459,0.884841107,0.365310849
0.823644586,0.332726006,0.889544554,0.366871
0.827689458,0.335078751,0.894283738,0.368389366
0.831773334,0.337401951,0.899058622,0.369865097
0.83589641,0.339694844,0.903869154,0.371297335
0.840058874,0.341956658,0.908715274,0.372685212
0.844260904,0.344186603,0.913596901,0.374027845
0.848502669,0.346383875,0.918513944,0.375324347
0.852784331,0.348547658,0.923466294,0.376573816
0.857106037,0.350677118,0.928453825,0.37777534
0.861467929,0.352771408,0.9334764,0.378928004
0.865870134,0.354829665,0.938533862,0.380030871
0.870312772,0.356851013,0.943626039,0.381083008
0.874795948,0.358834558,0.948752739,0.382083454
0.879319757,0.360779394,0.953913756,0.383031257
0.886224395,0.363644818,0.959108864,0.383925447
0.890823594,0.36550688,0.964337821,0.384765041
0.895469022,0.367329479,0.969600365,0.385549057
0.900160663,0.369111622,0.974896209,0.386276493
0.904898494,0.370852302,0.980225062,0.386946346
0.909682479,0.372550494,0.985586592,0.387557603
0.914512569,0.374205157,0.990980462,0.388109236
0.919388702,0.375815237,0.996406311,0.388600218
0.924310804,0.37737966,1.00186375,0.389029509
0.929278787,0.378897339,1.007352378,0.389396062
0.934292547,0.380367171,1.012871766,0.389698821
0.939351966,0.381788035,1.018421462,0.389936728
0.944456911,0.383158796,1.024000991,0.390108713
0.949607231,0.384478304,1.029609855,0.390213701
0.954802759,0.385745392,1.035247535,0.390250609
0.960043311,0.386958877,1.040913482,0.390218351
0.965328684,0.388117564,1.046607129,0.390115834
0.970658656,0.389220238,1.052327876,0.389941957
0.976032986,0.390265671,1.058075099,0.38969562
0.981451412,0.391252622,1.063848151,0.389375713
0.986913654,0.392179831,1.069646356,0.388981123
0.992419405,0.393046027,1.07546901,0.388510734
0.997968341,0.393849922,1.081315382,0.387963427
1.003560112,0.394590215,1.087184712,0.387338079
1.009194345,0.395265589,1.093076213,0.386633564
1.014870643,0.395874715,1.098989066,0.385848755
1.020588583,0.39641625,1.104922425,0.384982526
1.026347717,0.396888836,1.110875411,0.384033745
1.032147569,0.397291104,1.116847118,0.383001281
1.037987637,0.397621669,1.122836606,0.381884006
