Sigma, Rak1 Index Zero
-0.70649999991752,1.0404
-0.70649999991752,1.04039489444444
-0.70649999991752,1.0405
-0.70649999991752,1.04049489444444
-0.70649999991752,1.0406
-0.70649999991752,1.04059489444444
-0.70649999991752,1.0407
-0.70649999991752,1.04069489444444
-0.70649999991752,1.0408
-0.70649999991752,1.04079489444444
-0.70649999991752,1.0409
-0.70649999991752,1.04089489444444
-0.70649999991752,1.041
-0.70649999991752,1.04099489444444
-0.70649999991752,1.0411
-0.70649999991752,1.04109489444444
-0.70649999991752,1.0412
-0.70649999991752,1.04119489444444
-0.70649999991752,1.0413
-0.70649999991752,1.04129489444444
-0.70649999991752,1.0414
-0.70649999991752,1.04139489444444
-0.70649999991752,1.0415
-0.70649999991752,1.04149489444444
-0.70649999991752,1.0416
-0.70649999991752,1.04159489444444
-0.70649999991752,1.0417
-0.70649999991752,1.04169489444444
-0.70649999991752,1.0418
-0.70649999991752,1.04179489444444
-0.70649999991752,1.0419
-0.70649999991752,1.04189489444444
-0.70649999991752,1.042
-0.70649999991752,1.04199489444444
-0.70649999991752,1.0421
-0.70649999991752,1.04209489444444
-0.70649999991752,1.0422
-0.70649999991752,1.04219489444444
-1.91499999991752,1.04709999999999
-1.91499999991752,1.04709489444444
-1.91499999991752,1.04719999999999
-1.91499999991752,1.04719489444444
-1.91499999991752,1.04729999999999
-1.91499999991752,1.04729489444444
-1.91499999991752,1.04739999999999
-1.91499999991752,1.04739489444444
-1.91499999991752,1.04749999999999
-1.91499999991752,1.04749489444444
-1.91499999991752,1.04759999999999
-1.91499999991752,1.04759489444444
-1.91499999991752,1.04769999999999
-1.91499999991752,1.04769489444444
-1.91499999991752,1.04779999999999
-1.91499999991752,1.04779489444444
-1.91499999991752,1.04789999999999
-1.91499999991752,1.04789489444444
-1.91499999991752,1.04799999999999
-1.91499999991752,1.04799489444444
-1.91499999991752,1.04809999999999
-1.91499999991752,1.04809489444444
-1.91499999991752,1.04819999999999
-1.91499999991752,1.04819489444444
-1.91499999991752,1.04829999999999
-1.91499999991752,1.04829489444444
-1.91499999991752,1.04839999999999
-1.91499999991752,1.04839489444444
-1.91499999991752,1.04849999999999
-1.91499999991752,1.04849489444444
-1.91499999991752,1.04859999999999
-1.91499999991752,1.04859489444444
-1.91499999991752,1.04869999999999
-1.91499999991752,1.04869489444444
-1.91499999991752,1.04879999999999
-1.91499999991752,1.04879489444444
-1.91499999991752,1.04889999999999
-1.91499999991752,1.04889489444444
-1.91499999991752,1.04899999999999
-1.91499999991752,1.04899489444444
-1.91499999991752,1.04909999999999
-1.91499999991752,1.04909489444444
-1.91499999991752,1.04919999999999
-1.91499999991752,1.04919489444444
-1.91499999991752,1.04929999999999
-1.91499999991752,1.04929489444444
-1.91499999991752,1.04939999999999
-1.91499999991752,1.04939489444444
-1.91499999991752,1.04949999999999
-1.91499999991752,1.04949489444444
-1.91499999991752,1.04959999999999
-1.91499999991752,1.04959489444444
-1.91499999991752,1.04969999999999
-1.49799999994179,1.04969489444444
-1.49799999994179,1.04979999999999
-1.49799999994179,1.04979489444444
-1.49799999994179,1.04989999999999
-1.49799999994179,1.04989489444444
-1.49799999994179,1.04999999999999
-1.49799999994179,1.04999489444444
-1.49799999994179,1.05009999999999
-1.49799999994179,1.05009489444444
