Dj Grams 3-4,#8800FF
0.471000000476837,3.016000000000030
0.528999999523163,3.016000000000030
0.455000000476837,3.016100000000030
0.544999999523163,3.016100000000030
0.456031250000000,3.016100000000030
0.543968750000000,3.016100000000030
0.444500000000000,3.016200000000030
0.555500000000000,3.016200000000030
0.434000000476837,3.016300000000030
0.565999999523163,3.016300000000030
0.435062500000000,3.016300000000030
0.564937500000000,3.016300000000030
0.426000000476837,3.016400000000030
0.573999999523163,3.016400000000030
0.419250000000000,3.016500000000030
0.580750000000000,3.016500000000030
0.583999998569488,3.016500000000030
0.416000001430512,3.016500000000030
0.412500000000000,3.016600000000040
0.587500000000000,3.016600000000040
0.590937500000000,3.016600000000040
0.409062500000000,3.016600000000040
0.406250000000000,3.016700000000040
0.593750000000000,3.016700000000040
0.597999618053436,3.016700000000040
0.402000381946564,3.016700000000040
0.400250000000000,3.016800000000040
0.599750000000000,3.016800000000040
0.604999869823456,3.016800000000040
0.395000130176544,3.016800000000040
0.394500000000000,3.016900000000040
0.605500000000000,3.016900000000040
0.610999449253082,3.016900000000040
0.389000550746918,3.016900000000040
0.388000000476837,3.017000000000040
0.611999999523163,3.017000000000040
0.389125000000000,3.017000000000040
0.610875000000000,3.017000000000040
0.616999906063080,3.017000000000040
0.383000093936920,3.017000000000040
0.383000000476837,3.017100000000040
0.616999999523163,3.017100000000040
0.622999544620514,3.017100000000040
0.377000455379486,3.017100000000040
0.378000000476837,3.017200000000040
0.621999999523163,3.017200000000040
0.627875000000000,3.017200000000040
0.372125000000000,3.017200000000040
0.373000000476837,3.017300000000040
0.626999999523163,3.017300000000040
0.633998064517975,3.017300000000040
0.366001935482025,3.017300000000040
0.368000000476837,3.017400000000040
0.631999999523163,3.017400000000040
0.369062500000000,3.017400000000040
0.630937500000000,3.017400000000040
0.638875000000000,3.017400000000040
0.361125000000000,3.017400000000040
0.364250000000000,3.017500000000040
0.635750000000000,3.017500000000040
0.644999721050262,3.017500000000040
0.355000278949738,3.017500000000040
0.359500000000000,3.017600000000040
0.640500000000000,3.017600000000040
0.649999989986420,3.017600000000040
0.350000010013580,3.017600000000040
0.354000000476837,3.017700000000040
0.645999999523163,3.017700000000040
0.654875000000000,3.017700000000040
0.345125000000000,3.017700000000040
0.350250000000000,3.017800000000040
0.649750000000000,3.017800000000040
0.660998173236847,3.017800000000040
0.339001826763153,3.017800000000040
0.345000000476837,3.017900000000040
0.654999999523163,3.017900000000040
0.665500000000000,3.017900000000040
0.334500000000000,3.017900000000040
0.340000000476837,3.018000000000040
0.659999999523163,3.018000000000040
0.341250000000000,3.018000000000040
0.658750000000000,3.018000000000040
0.670750000000000,3.018000000000040
0.329250000000000,3.018000000000040
0.336500000000000,3.018100000000040
0.663500000000000,3.018100000000040
0.675968750000000,3.018100000000040
0.324031250000000,3.018100000000040
0.676999999523163,3.018100000000040
0.323000000476837,3.018100000000040
0.331000000476837,3.018200000000040
0.668999999523163,3.018200000000040
0.332125000000000,3.018200000000040
0.667875000000000,3.018200000000040
0.681500000000000,3.018200000000040
0.318500000000000,3.018200000000040
0.327500000000000,3.018300000000040
0.672500000000000,3.018300000000040
0.686750000000000,3.018300000000040
0.313250000000000,3.018300000000040
0.322500000000000,3.018400000000040
0.677500000000000,3.018400000000040
0.692984227657318,3.018400000000040
0.307015772342682,3.018400000000040
0.317000000476837,3.018500000000040
0.682999999523163,3.018500000000040
0.318250000000000,3.018500000000040
0.681750000000000,3.018500000000040
0.697750000000000,3.018500000000040
0.302250000000000,3.018500000000040
0.698996213436127,3.018500000000040
0.301003786563873,3.018500000000040
0.312000000476837,3.018600000000040
0.687999999523163,3.018600000000040
0.313250000000000,3.018600000000040
0.686750000000000,3.018600000000040
0.703500000000000,3.018600000000040
0.296500000000000,3.018600000000040
0.308500000000000,3.018700000000040
0.691500000000000,3.018700000000040
0.709999598026275,3.018700000000040
0.290000401973725,3.018700000000040
0.303500000000000,3.018800000000040
0.696500000000000,3.018800000000040
0.714937500000000,3.018800000000040
0.285062500000000,3.018800000000040
0.715999998569488,3.018800000000040
0.284000001430512,3.018800000000040
0.298500000000000,3.018900000000040
0.701500000000000,3.018900000000040
0.720937500000000,3.018900000000040
0.279062500000000,3.018900000000040
0.721994352817535,3.018900000000040
0.278005647182465,3.018900000000040
0.293500000000000,3.019000000000040
0.706500000000000,3.019000000000040
0.727500000000000,3.019000000000040
0.272500000000000,3.019000000000040
0.287000000476837,3.019100000000040
0.712999999523163,3.019100000000040
0.288250000000000,3.019100000000040
0.711750000000000,3.019100000000040
0.733500000000000,3.019100000000040
0.266500000000000,3.019100000000040
0.282500000000000,3.019200000000040
0.717500000000000,3.019200000000040
0.283062500000000,3.019200000000040
0.716937500000000,3.019200000000040
0.739937500000000,3.019200000000040
0.260062500000000,3.019200000000040
0.740956587314606,3.019200000000040
0.259043412685394,3.019200000000040
0.277500000000000,3.019300000000040
0.722500000000000,3.019300000000040
0.746500000000000,3.019300000000040
0.253500000000000,3.019300000000040
0.747973390102387,3.019300000000040
0.252026609897613,3.019300000000040
0.271500000000000,3.019400000000040
0.728500000000000,3.019400000000040
0.753500000000000,3.019400000000040
0.246500000000000,3.019400000000040
0.265000000476837,3.019500000000040
0.734999999523163,3.019500000000040
0.266062500000000,3.019500000000040
0.733937500000000,3.019500000000040
0.760500000000000,3.019500000000040
0.239500000000000,3.019500000000040
0.761982566356659,3.019500000000040
0.238017433643341,3.019500000000040
0.259000000476837,3.019600000000040
0.740999999523163,3.019600000000040
0.260062500000000,3.019600000000040
0.739937500000000,3.019600000000040
0.767750000000000,3.019600000000040
0.232250000000000,3.019600000000040
0.768918206691742,3.019600000000040
0.231081793308258,3.019600000000040
0.253500000000000,3.019700000000040
0.746500000000000,3.019700000000040
0.254062500000000,3.019700000000040
0.745937500000000,3.019700000000040
0.775500000000000,3.019700000000040
0.224500000000000,3.019700000000040
0.776999509334564,3.019700000000040
0.223000490665436,3.019700000000040
0.246000000476837,3.019800000000040
0.753999999523163,3.019800000000040
0.247250000000000,3.019800000000040
0.752750000000000,3.019800000000040
0.783500000000000,3.019800000000040
0.216500000000000,3.019800000000040
0.240500000000000,3.019900000000040
0.759500000000000,3.019900000000040
0.241062500000000,3.019900000000040
0.758937500000000,3.019900000000040
0.791500000000000,3.019900000000040
0.208500000000000,3.019900000000040
0.233500000000000,3.020000000000040
0.766500000000000,3.020000000000040
0.234125000000000,3.020000000000040
0.765875000000000,3.020000000000040
0.799750000000000,3.020000000000040
0.200250000000000,3.020000000000040
0.800918469905853,3.020000000000040
0.199081530094147,3.020000000000040
0.226500000000000,3.020100000000040
0.773500000000000,3.020100000000040
0.227250000000000,3.020100000000040
0.772750000000000,3.020100000000040
0.808500000000000,3.020100000000040
0.191500000000000,3.020100000000040
0.809781032085419,3.020100000000040
0.190218967914581,3.020100000000040
0.218000000476837,3.020200000000040
0.781999999523163,3.020200000000040
0.219500000000000,3.020200000000040
0.780500000000000,3.020200000000040
0.817750000000000,3.020200000000040
0.182250000000000,3.020200000000040
0.818734375000000,3.020200000000040
0.181265625000000,3.020200000000040
0.211500000000000,3.020300000000040
0.788500000000000,3.020300000000040
0.827500000000000,3.020300000000040
0.172500000000000,3.020300000000040
0.828999365329742,3.020300000000040
0.171000634670258,3.020300000000040
0.203500000000000,3.020400000000040
0.796500000000000,3.020400000000040
0.204250000000000,3.020400000000040
0.795750000000000,3.020400000000040
0.837500000000000,3.020400000000040
0.162500000000000,3.020400000000040
0.838876106739044,3.020400000000040
0.161123893260956,3.020400000000040
0.194000000476837,3.020500000000040
0.805999999523163,3.020500000000040
0.195500000000000,3.020500000000040
0.804500000000000,3.020500000000040
0.847875000000000,3.020500000000040
0.152125000000000,3.020500000000040
0.848500000000000,3.020500000000040
0.151500000000000,3.020500000000040
0.185000000476837,3.020600000000040
0.814999999523163,3.020600000000040
0.186500000000000,3.020600000000040
0.813500000000000,3.020600000000040
0.858750000000000,3.020600000000040
0.141250000000000,3.020600000000040
0.860929633617401,3.020600000000040
0.139070366382599,3.020600000000040
0.176000000476837,3.020700000000040
0.823999999523163,3.020700000000040
0.177500000000000,3.020700000000040
0.822500000000000,3.020700000000040
0.870500000000000,3.020700000000040
0.129500000000000,3.020700000000040
0.871500000000000,3.020700000000040
0.128500000000000,3.020700000000040
0.167500000000000,3.020800000000040
0.832500000000000,3.020800000000040
0.168250000000000,3.020800000000040
0.831750000000000,3.020800000000040
0.882500000000000,3.020800000000040
0.117500000000000,3.020800000000040
0.884853004932403,3.020800000000040
